time_s,input_rad,output_rad,ring_contacts,cam_contacts,max_penetration_mm,min_volume_ratio,max_volume_ratio,max_contact_penalty_N,center_drift_mm
0.9333333333333312,0.2275069447724808,-0.006561838556081057,0,26,2.037813828792423e-05,0.9941849112510681,1.0059865713119507,0.002037813887000084,2.87684861177695e-06
0.9666666666666645,0.2553262328039785,-0.007568866014480591,0,71,1.837179297581315e-05,0.9943122267723083,1.005759835243225,0.001837179297581315,4.895964593742974e-06
0.9999999999999977,0.28383382080915115,-0.008470089174807072,0,96,1.7444108380004764e-05,0.9940658807754517,1.0057848691940308,0.0017444108380004764,7.449543318216456e-06
1.033333333333331,0.31294379058678223,-0.009288955479860306,2,72,9.825453162193298e-05,0.9941570162773132,1.0057648420333862,0.009825453162193298,5.615612735709874e-06
1.0666666666666642,0.3425809488195464,-0.01005623396486044,2,82,5.8269506553187966e-05,0.9942689538002014,1.00608229637146,0.005826950538903475,7.546405413449975e-06
1.0999999999999974,0.37267948832235076,-0.010741239413619041,2,49,0.00014420038496609777,0.9942347407341003,1.0057897567749023,0.01442003808915615,1.003229681373341e-05
1.1333333333333306,0.4031818164026004,-0.011468318291008472,4,47,0.00026869020075537264,0.9940648674964905,1.0063070058822632,0.026869019493460655,8.62109209265327e-06
1.1666666666666639,0.4340375294723644,-0.012433684431016445,6,66,0.00018170067050959915,0.9942535161972046,1.0059263706207275,0.018170066177845,2.182170874220901e-06
1.199999999999997,0.4652025156563018,-0.01359061524271965,8,84,0.00010800795280374587,0.9942863583564758,1.0058624744415283,0.010800795629620552,5.979124580335338e-06
1.2333333333333303,0.4966381694180608,-0.014857890084385872,4,91,0.0002399301592959091,0.9941047430038452,1.005667805671692,0.02399301528930664,7.381445357168559e-06
1.2666666666666635,0.5283107042222595,-0.016232013702392578,4,44,0.00017712227418087423,0.9940478801727295,1.005609393119812,0.017712228000164032,4.2782189666468184e-06
1.2999999999999967,0.5601905509945884,-0.01761188730597496,2,41,1.6230842447839677e-05,0.9943904280662537,1.0055233240127563,0.0016230843029916286,3.818733603111468e-06
1.33333333333333,0.5922518316701432,-0.018894260749220848,0,43,1.158514351118356e-05,0.9943365454673767,1.0058693885803223,0.001158514292910695,4.68941743747564e-06
1.3666666666666631,0.624471898456971,-0.020065512508153915,0,74,1.7909769667312503e-05,0.9942725300788879,1.0058313608169556,0.0017909769667312503,4.2651095100154635e-06
1.3999999999999964,0.6568309306118196,-0.021122828125953674,0,80,1.8544596969150007e-05,0.9940816760063171,1.0056545734405518,0.0018544597551226616,2.7868838969880017e-06
1.4333333333333296,0.6893115815490309,-0.02206355147063732,2,31,5.275433068163693e-05,0.9942309260368347,1.0056474208831787,0.005275432951748371,1.5223080254145316e-06
1.4666666666666628,0.7218986699996608,-0.022952454164624214,4,49,0.0001590688043506816,0.9944261312484741,1.0058214664459229,0.01590687967836857,3.416347681195475e-06
1.499999999999996,0.7545789097221796,-0.023869110271334648,6,70,0.00013851604308001697,0.9942813515663147,1.0058773756027222,0.013851604424417019,1.2465378631532076e-06
